,Track,Session,Time_Of_Day,Rain,Air_Temperature,Track_Temperature,Grip_Level,Car,Fuel,Front_Brake_Compound,Rear_Brake_Compound,Brake_Bias,TC,TC_Cut,ABS,Engine_Map,Tyres,Tyre_Temperature_Front_Left,Tyre_Temperature_Front_Right,Tyre_Temperature_Rear_Left,Tyre_Temperature_Rear_Right,Tyre_Pressure_Front_Left,Tyre_Pressure_Front_Right,Tyre_Pressure_Rear_Left,Tyre_Pressure_Rear_Right,Lap,Last_Lap_Time,Sector,Last_Sector_Time
0,Hungaroring,7,32400.0,0,27.038787841796875,27.637081146240234,1,lamborghini_huracan_gt3_evo,29.647031784057617,0,0,0.7580000162124634,4,0,5,0,2,70.66472625732422,69.56953430175781,71.40525817871094,70.32627868652344,25.363815307617188,25.858675003051758,25.33490562438965,25.731325149536133,0,NULL,0,0
1,Hungaroring,7,32438.375,0,27.052928924560547,27.678808212280273,1,lamborghini_huracan_gt3_evo,28.646318435668945,0,0,0.7580000162124634,4,0,5,0,2,77.40299224853516,74.05489349365234,77.61954498291016,74.21083068847656,26.011594772338867,26.28997039794922,25.932382583618164,26.030948638916016,0,NULL,1,38375
2,Hungaroring,7,32479.5,0,27.068078994750977,27.72353172302246,1,lamborghini_huracan_gt3_evo,27.740968704223633,0,0,0.7580000162124634,4,0,5,0,2,85.55583190917969,80.98160552978516,84.3839340209961,80.16661834716797,26.795236587524414,26.955904006958008,26.582775115966797,26.60370445251465,0,NULL,2,79505
3,Hungaroring,7,32509.66796875,0,27.07917022705078,27.75628662109375,1,lamborghini_huracan_gt3_evo,27.06273651123047,0,0,0.7580000162124634,4,0,5,0,2,90.52848052978516,84.13571166992188,87.9744644165039,83.05322265625,27.2733211517334,27.25940704345703,26.92813491821289,26.881498336791992,0,NULL,0,0
4,Hungaroring,7,32548.068359375,0,27.09329605102539,27.798015594482422,1,lamborghini_huracan_gt3_evo,26.003934860229492,0,0,0.7580000162124634,4,0,5,0,2,91.95874786376953,84.69717407226562,90.30809020996094,84.81127166748047,27.411529541015625,27.314212799072266,27.153066635131836,27.05117416381836,1,109670,1,38400
5,Hungaroring,7,32587.591796875,0,27.10783576965332,27.840986251831055,1,lamborghini_huracan_gt3_evo,25.064109802246094,0,0,0.7580000162124634,4,0,5,0,2,94.2257080078125,88.11253356933594,93.04344177246094,87.83141326904297,27.630088806152344,27.643016815185547,27.41659164428711,27.342039108276367,1,109670,2,77932
6,Hungaroring,7,32617.453125,0,27.118797302246094,27.87339210510254,1,lamborghini_huracan_gt3_evo,24.359777450561523,0,0,0.7580000162124634,4,0,5,0,2,96.31576538085938,89.32093048095703,94.48663330078125,88.88077545166016,27.83143424987793,27.759702682495117,27.555850982666016,27.4434757232666,1,109670,0,0
7,Hungaroring,7,32655.681640625,0,27.13283348083496,27.914905548095703,1,lamborghini_huracan_gt3_evo,23.297971725463867,0,0,0.7580000162124634,4,0,5,0,2,95.21585845947266,87.52622985839844,94.51875305175781,88.71102142333984,27.726743698120117,27.58833122253418,27.5598201751709,27.428081512451172,2,107787,1,38232
8,Hungaroring,7,32695.412109375,0,27.14739227294922,27.957977294921875,1,lamborghini_huracan_gt3_evo,22.395246505737305,0,0,0.7580000162124634,4,0,5,0,2,96.70700073242188,88.92169952392578,95.28827667236328,89.52677917480469,27.870826721191406,27.723228454589844,27.634639739990234,27.507328033447266,2,107787,2,77955
9,Hungaroring,7,32725.3984375,0,27.15838623046875,27.990516662597656,1,lamborghini_huracan_gt3_evo,21.69855499267578,0,0,0.7580000162124634,4,0,5,0,2,98.08484649658203,89.62133026123047,95.77565002441406,89.45087432861328,28.003801345825195,27.791095733642578,27.682119369506836,27.500741958618164,2,107787,0,0
10,Hungaroring,7,32763.625,0,27.17238998413086,28.0319766998291,1,lamborghini_huracan_gt3_evo,20.618379592895508,0,0,0.7580000162124634,4,0,5,0,2,96.68741607666016,87.99759674072266,95.09229278564453,88.52816009521484,27.87054443359375,27.6361141204834,27.617412567138672,27.41305923461914,3,107952,1,38217
11,Hungaroring,7,32803.11328125,0,27.186840057373047,28.074777603149414,1,lamborghini_huracan_gt3_evo,19.68675422668457,0,0,0.7580000162124634,4,0,5,0,2,98.06053161621094,90.44255065917969,95.12825012207031,89.40275573730469,28.00328826904297,27.871753692626953,27.621789932250977,27.497943878173828,3,107952,2,77707
12,Hungaroring,7,32833.265625,0,27.197864532470703,28.107440948486328,1,lamborghini_huracan_gt3_evo,19.00739288330078,0,0,0.7580000162124634,4,0,5,0,2,98.40765380859375,90.93013763427734,95.11248016357422,89.30518341064453,28.037303924560547,27.919240951538086,27.620983123779297,27.48927116394043,3,107952,0,0
13,Hungaroring,7,32871.29296875,0,27.211753845214844,28.148609161376953,1,lamborghini_huracan_gt3_evo,17.912878036499023,0,0,0.7580000162124634,4,0,5,0,2,96.05216979980469,88.92621612548828,94.39762878417969,88.67566680908203,27.81208038330078,27.727781295776367,27.553245544433594,27.429737091064453,4,107867,1,38015
14,Hungaroring,7,32911.0859375,0,27.226280212402344,28.191682815551758,1,lamborghini_huracan_gt3_evo,16.967374801635742,0,0,0.7580000162124634,4,0,5,0,2,97.11795043945312,90.28829956054688,95.8917007446289,89.79385375976562,27.825334548950195,27.85947036743164,27.547306060791016,27.538013458251953,4,107867,2,77815
15,Hungaroring,7,32941.1328125,0,27.237232208251953,28.22416877746582,1,lamborghini_huracan_gt3_evo,16.286151885986328,0,0,0.7580000162124634,4,0,5,0,2,98.33212280273438,90.7846908569336,96.14518737792969,89.77458190917969,27.942594528198242,27.90780258178711,27.572345733642578,27.53685760498047,4,107867,0,0
16,Hungaroring,7,32979.390625,0,27.251178741455078,28.265548706054688,1,lamborghini_huracan_gt3_evo,15.214707374572754,0,0,0.7580000162124634,4,0,5,0,2,96.2602767944336,88.82426452636719,95.05288696289062,88.46734619140625,27.744590759277344,27.720516204833984,27.468372344970703,27.346940994262695,5,107862,1,38265
17,Hungaroring,7,33019.26171875,0,27.265705108642578,28.308670043945312,1,lamborghini_huracan_gt3_evo,14.301248550415039,0,0,0.7580000162124634,4,0,5,0,2,95.98450469970703,89.78268432617188,95.01026153564453,89.02232360839844,27.719045639038086,27.81345558166504,27.4652099609375,27.40114974975586,5,107862,2,78132
18,Hungaroring,7,33049.4453125,0,27.276681900024414,28.341262817382812,1,lamborghini_huracan_gt3_evo,13.626256942749023,0,0,0.7580000162124634,4,0,5,0,2,97.67445373535156,89.8808364868164,95.74913787841797,89.457763671875,27.88198471069336,27.82358169555664,27.536846160888672,27.443653106689453,5,107862,0,0
19,Hungaroring,7,33087.41796875,0,27.290475845336914,28.38223648071289,1,lamborghini_huracan_gt3_evo,12.529786109924316,0,0,0.7580000162124634,4,0,5,0,2,96.098388671875,88.19291687011719,95.76648712158203,89.24698638916016,27.731565475463867,27.66242218017578,27.53940200805664,27.424306869506836,6,108310,1,37982
