,Track,Session,Time_Of_Day,Rain,Air_Temperature,Track_Temperature,Grip_Level,Car,Fuel,Front_Brake_Compound,Rear_Brake_Compound,Brake_Bias,TC,TC_Cut,ABS,Engine_Map,Tyres,Tyre_Temperature_Front_Left,Tyre_Temperature_Front_Right,Tyre_Temperature_Rear_Left,Tyre_Temperature_Rear_Right,Tyre_Pressure_Front_Left,Tyre_Pressure_Front_Right,Tyre_Pressure_Rear_Left,Tyre_Pressure_Rear_Right,Lap,Last_Lap_Time,Sector,Last_Sector_Time
0,Hungaroring,7,32400.0,0,27.038787841796875,27.637081146240234,1,mclaren_720s_gt3,29.614351272583008,0,0,0.7540000081062317,3,6,4,0,3,70.45852661132812,69.4451675415039,71.27247619628906,70.37435913085938,25.246501922607422,25.94921875,25.724639892578125,26.338420867919922,0,NULL,0,0
1,Hungaroring,7,32438.58984375,0,27.053001403808594,27.67902374267578,1,mclaren_720s_gt3,28.567386627197266,0,0,0.7540000081062317,3,6,4,0,3,77.62648010253906,74.1681137084961,76.98632049560547,73.8297119140625,25.935535430908203,26.40353012084961,26.274078369140625,26.671045303344727,0,NULL,1,38585
2,Hungaroring,7,32478.4140625,0,27.067672729492188,27.722333908081055,1,mclaren_720s_gt3,27.65636444091797,0,0,0.7540000081062317,3,6,4,0,3,86.86904907226562,81.88098907470703,82.76715850830078,78.29725646972656,26.823760986328125,27.14490509033203,26.829978942871094,27.100868225097656,0,NULL,2,78407
3,Hungaroring,7,32508.865234375,0,27.07889175415039,27.75546646118164,1,mclaren_720s_gt3,26.958084106445312,0,0,0.7540000081062317,3,6,4,0,3,92.86483001708984,86.14070892333984,86.69706726074219,81.05358123779297,27.400074005126953,27.55455780029297,27.20796775817871,27.366193771362305,0,NULL,0,0
4,Hungaroring,7,32547.7109375,0,27.093164443969727,27.79762840270996,1,mclaren_720s_gt3,25.947002410888672,0,0,0.7540000081062317,3,6,4,0,3,93.42160034179688,86.10917663574219,88.20987701416016,81.9389419555664,27.454437255859375,27.552444458007812,27.354110717773438,27.452102661132812,1,108855,1,38840
5,Hungaroring,7,32587.681640625,0,27.10785484313965,27.841045379638672,1,mclaren_720s_gt3,25.02089500427246,0,0,0.7540000081062317,3,6,4,0,3,96.2388687133789,89.57435607910156,89.85326385498047,83.90281677246094,27.725833892822266,27.88603973388672,27.5128173828125,27.641572952270508,1,108855,2,78817
6,Hungaroring,7,32618.0234375,0,27.11900520324707,27.874008178710938,1,mclaren_720s_gt3,24.327415466308594,0,0,0.7540000081062317,3,6,4,0,3,97.00907135009766,90.38858795166016,90.43219757080078,84.59651947021484,27.800487518310547,27.964920043945312,27.569108963012695,27.70888328552246,1,108855,0,0
7,Hungaroring,7,32656.3046875,0,27.1330509185791,27.915597915649414,1,mclaren_720s_gt3,23.300342559814453,0,0,0.7540000081062317,3,6,4,0,3,95.19803619384766,88.27346801757812,89.74671936035156,83.87542724609375,27.62752914428711,27.76276969909668,27.504201889038086,27.64055824279785,2,109162,1,38280
8,Hungaroring,7,32695.96484375,0,27.147605895996094,27.95861053466797,1,mclaren_720s_gt3,22.347803115844727,0,0,0.7540000081062317,3,6,4,0,3,96.56397247314453,89.8691635131836,90.792236328125,84.87971496582031,27.665241241455078,27.916885375976562,27.46424674987793,27.737899780273438,2,109162,2,77937
9,Hungaroring,7,32726.1328125,0,27.158658981323242,27.9913272857666,1,mclaren_720s_gt3,21.66421127319336,0,0,0.7540000081062317,3,6,4,0,3,97.2596435546875,90.55655670166016,90.90585327148438,85.30034637451172,27.73273468017578,27.983583450317383,27.475860595703125,27.778987884521484,2,109162,0,0
10,Hungaroring,7,32764.1640625,0,27.17258071899414,28.032543182373047,1,mclaren_720s_gt3,20.637752532958984,0,0,0.7540000081062317,3,6,4,0,3,95.15865325927734,88.68973541259766,90.2114028930664,84.53446960449219,27.53192901611328,27.805259704589844,27.41008758544922,27.706350326538086,3,108102,1,38042
11,Hungaroring,7,32803.78125,0,27.187082290649414,28.07549476623535,1,mclaren_720s_gt3,19.720470428466797,0,0,0.7540000081062317,3,6,4,0,3,96.2294921875,90.32098388671875,90.44418334960938,85.30927276611328,27.635658264160156,27.962787628173828,27.433361053466797,27.781665802001953,3,108102,2,77657
12,Hungaroring,7,32834.07421875,0,27.198158264160156,28.10831069946289,1,mclaren_720s_gt3,19.019742965698242,0,0,0.7540000081062317,3,6,4,0,3,97.71998596191406,90.39289093017578,90.85069274902344,85.44860076904297,27.779455184936523,27.970399856567383,27.473094940185547,27.79574966430664,3,108102,0,0
13,Hungaroring,7,32872.34375,0,27.212139129638672,28.149749755859375,1,mclaren_720s_gt3,17.99370574951172,0,0,0.7540000081062317,3,6,4,0,3,95.74723052978516,88.12208557128906,90.22242736816406,84.55770874023438,27.59095001220703,27.753297805786133,27.41367530822754,27.711118698120117,4,107950,1,38265
14,Hungaroring,7,32912.84375,0,27.22692108154297,28.19358253479004,1,mclaren_720s_gt3,17.046907424926758,0,0,0.7540000081062317,3,6,4,0,3,96.88742065429688,89.33904266357422,90.72528076171875,85.4549789428711,27.701385498046875,27.871076583862305,27.4628963470459,27.798202514648438,4,107950,2,78772
15,Hungaroring,7,32943.0078125,0,27.23792266845703,28.226215362548828,1,mclaren_720s_gt3,16.35326385498047,0,0,0.7540000081062317,3,6,4,0,3,98.91928100585938,90.9369125366211,91.74409484863281,85.7353286743164,27.897130966186523,28.025171279907227,27.561405181884766,27.825820922851562,4,107950,0,0
16,Hungaroring,7,32981.2421875,0,27.251850128173828,28.267541885375977,1,mclaren_720s_gt3,15.329100608825684,0,0,0.7540000081062317,3,6,4,0,3,97.22164916992188,88.77456665039062,91.76420593261719,84.84428405761719,27.735050201416016,27.818477630615234,27.564228057861328,27.74117088317871,5,108927,1,38235
