,Track,Session,Time_Of_Day,Rain,Air_Temperature,Track_Temperature,Grip_Level,Car,Fuel,Front_Brake_Compound,Rear_Brake_Compound,Brake_Bias,TC,TC_Cut,ABS,Engine_Map,Tyres,Tyre_Temperature_Front_Left,Tyre_Temperature_Front_Right,Tyre_Temperature_Rear_Left,Tyre_Temperature_Rear_Right,Tyre_Pressure_Front_Left,Tyre_Pressure_Front_Right,Tyre_Pressure_Rear_Left,Tyre_Pressure_Rear_Right,Lap,Last_Lap_Time,Sector,Last_Sector_Time
0,Imola,7,32400.0,0,27.038787841796875,27.637081146240234,1,audi_r8_lms_evo,61.30295944213867,1,1,0.7820000052452087,3,0,4,0,1,69.6031265258789,71.15069580078125,73.62939453125,74.95790100097656,26.161901473999023,25.810468673706055,26.34842300415039,26.075960159301758,0,NULL,0,0
1,Imola,7,32424.501953125,0,27.047809600830078,27.6637020111084,1,audi_r8_lms_evo,60.597625732421875,1,1,0.7820000052452087,3,0,4,0,1,71.98938751220703,75.44044494628906,76.83253479003906,79.91461944580078,26.391559600830078,26.222862243652344,26.65650177001953,26.552383422851562,0,NULL,1,24495
2,Imola,7,32459.935546875,0,27.060867309570312,27.702239990234375,1,audi_r8_lms_evo,59.69639587402344,1,1,0.7820000052452087,3,0,4,0,1,76.47322082519531,82.66545104980469,79.11571502685547,84.72634887695312,26.822845458984375,26.91729736328125,26.876522064208984,27.01514434814453,0,NULL,2,59935
3,Imola,7,32512.318359375,0,27.080150604248047,27.759183883666992,1,audi_r8_lms_evo,58.23610305786133,1,1,0.7820000052452087,3,0,4,0,1,86.60617065429688,88.389404296875,83.54173278808594,86.73002624511719,27.79684066772461,27.46803092956543,27.302654266357422,27.208730697631836,0,NULL,0,0
4,Imola,7,32534.7109375,0,27.088390350341797,27.78352165222168,1,audi_r8_lms_evo,57.51534652709961,1,1,0.7820000052452087,3,0,4,0,1,86.11846923828125,88.54874420166016,83.81027221679688,87.54121398925781,27.750532150268555,27.48386001586914,27.328960418701172,27.287132263183594,1,112320,1,22390
5,Imola,7,32569.162109375,0,27.101051330566406,27.820934295654297,1,audi_r8_lms_evo,56.598297119140625,1,1,0.7820000052452087,3,0,4,0,1,85.5913314819336,92.04268646240234,83.54328918457031,89.48458862304688,27.700754165649414,27.820083618164062,27.30414581298828,27.474517822265625,1,112320,2,56835
6,Imola,7,32619.64453125,0,27.11959457397461,27.875751495361328,1,audi_r8_lms_evo,55.157684326171875,1,1,0.7820000052452087,3,0,4,0,1,87.95402526855469,94.19223022460938,85.23963928222656,89.19563293457031,27.92874526977539,28.027626037597656,27.468177795410156,27.447954177856445,1,112320,0,0
7,Imola,7,32642.4140625,0,27.127952575683594,27.900470733642578,1,audi_r8_lms_evo,54.459686279296875,1,1,0.7820000052452087,3,0,4,0,1,86.06573486328125,92.79790496826172,84.94681549072266,89.35676574707031,27.748003005981445,27.894306182861328,27.440601348876953,27.463956832885742,2,107317,1,22775
8,Imola,7,32679.72265625,0,27.141645431518555,27.940975189208984,1,audi_r8_lms_evo,53.579856872558594,1,1,0.7820000052452087,3,0,4,0,1,86.49015808105469,96.67633056640625,85.21434783935547,92.29701232910156,27.78962516784668,28.267513275146484,27.467161178588867,27.74709701538086,2,107317,2,60080
9,Imola,7,32730.19921875,0,27.160139083862305,27.99570655822754,1,audi_r8_lms_evo,52.12260437011719,1,1,0.7820000052452087,3,0,4,0,1,89.24217224121094,98.15960693359375,87.0649185180664,93.2905044555664,28.054960250854492,28.411033630371094,27.6460018157959,27.843643188476562,2,107317,0,0
10,Imola,7,32752.759765625,0,27.168407440185547,28.020187377929688,1,audi_r8_lms_evo,51.404693603515625,1,1,0.7820000052452087,3,0,4,0,1,87.08431243896484,95.68132781982422,86.30716705322266,92.5510025024414,27.84837532043457,28.1737060546875,27.57378387451172,27.773193359375,3,110565,1,22550
11,Imola,7,32786.94921875,0,27.180912017822266,28.057218551635742,1,audi_r8_lms_evo,50.479713439941406,1,1,0.7820000052452087,3,0,4,0,1,87.46578979492188,95.6863021850586,85.22459411621094,92.52393341064453,27.885799407958984,28.174983978271484,27.470657348632812,27.771392822265625,3,110565,2,56737
12,Imola,7,32836.87109375,0,27.199172973632812,28.11132049560547,1,audi_r8_lms_evo,49.0362548828125,1,1,0.7820000052452087,3,0,4,0,1,88.8694839477539,94.06503295898438,85.85818481445312,90.53941345214844,28.02172088623047,28.020509719848633,27.532651901245117,27.582050323486328,3,110565,0,0
13,Imola,7,32860.87890625,0,27.20793914794922,28.137298583984375,1,audi_r8_lms_evo,48.30051803588867,1,1,0.7820000052452087,3,0,4,0,1,86.9153823852539,92.45217895507812,85.03108215332031,90.26315307617188,27.755449295043945,27.86623764038086,27.42109489440918,27.556089401245117,4,106672,1,24005
14,Imola,7,32895.8671875,0,27.220720291137695,28.175193786621094,1,audi_r8_lms_evo,47.38302993774414,1,1,0.7820000052452087,3,0,4,0,1,86.21111297607422,93.03636169433594,84.09581756591797,90.81721496582031,27.688657760620117,27.92313575744629,27.332128524780273,27.610097885131836,4,106672,2,58990
15,Imola,7,32945.859375,0,27.238956451416016,28.22928237915039,1,audi_r8_lms_evo,45.96438217163086,1,1,0.7820000052452087,3,0,4,0,1,88.48296356201172,94.03829956054688,85.85027313232422,89.64215850830078,27.907922744750977,28.020488739013672,27.50172233581543,27.498451232910156,4,106672,0,0
16,Imola,7,32973.6484375,0,27.24909210205078,28.259355545043945,1,audi_r8_lms_evo,45.23064041137695,1,1,0.7820000052452087,3,0,4,0,1,86.99284362792969,96.30049896240234,87.41320037841797,95.4823226928711,27.705778121948242,28.163759231567383,27.60926055908203,28.049598693847656,5,108977,1,27797
17,Imola,7,33009.46875,0,27.26212501525879,28.298038482666016,1,audi_r8_lms_evo,44.29347610473633,1,1,0.7820000052452087,3,0,4,0,1,86.28742218017578,99.52050018310547,89.63832092285156,101.68161010742188,27.638893127441406,28.473712921142578,27.823707580566406,28.64556312561035,5,108977,2,63615
18,Imola,7,33059.65234375,0,27.280393600463867,28.35228729248047,1,audi_r8_lms_evo,42.85966110229492,1,1,0.7820000052452087,3,0,4,0,1,88.0644760131836,97.45063018798828,88.83336639404297,96.15505981445312,27.810657501220703,28.276174545288086,27.747600555419922,28.11618423461914,5,108977,0,0
